cell_id,NRAS.1.115258747.C...2,NRAS.1.115258747.C...3,DNMT3A.2.25457243.G,NPM1.5.170837543.C,FLT3.13.28592642.C,FLT3.13.28608243.X
c2812,25,25,23,32,52,20
c2813,19,19,18,15,122,18
c2814,12,12,19,8,160,18
c2815,24,24,48,62,68,32
c2816,43,43,49,18,118,25
c2817,53,53,94,17,166,38
c2818,34,34,36,42,71,15
c2819,41,41,59,34,178,13
c2820,30,30,57,17,76,15
c2821,24,24,30,12,8,9
c2822,23,23,36,45,44,10
c2823,4,4,4,2,90,20
c2824,2,2,8,3,94,12
c2825,17,17,42,82,102,34
c2826,30,30,52,74,76,16
c2827,16,16,31,4,65,15
c2828,34,34,29,23,64,16
c2829,7,7,25,17,29,14
c2830,11,11,44,81,80,20
c2831,16,16,16,8,86,25
c2832,7,7,57,14,102,17
c2833,44,44,51,34,256,47
c2834,29,29,45,54,99,17
c2835,36,36,28,37,74,18
c2836,6,6,12,12,134,13
c2837,71,71,112,63,182,22
c2838,23,23,41,27,46,12
c2839,4,4,20,3,90,10
c2840,28,28,55,15,98,6
c2841,47,47,35,72,85,23
c2842,25,25,17,34,84,37
c2843,9,9,21,7,103,36
c2844,46,46,40,43,98,13
c2845,18,18,40,9,80,10
c2846,29,29,37,16,106,22
c2847,30,30,15,19,92,16
c2848,14,14,46,21,152,31
c2849,14,14,30,3,56,12
c2850,16,16,29,18,53,35
c2851,12,12,36,5,278,22
c2852,19,19,18,4,123,20
c2853,7,7,28,56,68,17
c2854,15,15,43,59,31,11
c2855,20,20,33,38,58,7
c2856,39,39,36,22,147,15
c2857,10,10,34,54,34,12
c2858,7,7,12,6,98,7
c2859,42,42,39,23,48,43
c2860,5,5,19,2,72,11
c2861,20,20,92,71,123,27
c2862,34,34,53,13,150,81
c2863,12,12,30,19,136,14
c2864,34,34,63,60,88,5
c2865,25,25,41,23,26,8
c2866,51,51,107,49,128,44
c2867,14,14,22,41,94,14
c2868,29,29,45,24,104,31
c2869,7,7,29,68,38,17
c2870,13,13,8,28,35,7
c2871,14,14,9,7,86,20
c2872,34,34,62,134,66,23
c2873,62,62,77,59,172,39
c2874,3,3,7,3,103,22
c2875,5,5,13,14,148,15
c2876,25,25,46,6,118,8
c2877,4,4,37,23,4,15
c2878,7,7,16,34,22,7
c2879,19,19,120,90,158,35
c2880,4,4,38,45,148,28
c2881,0,0,74,105,88,19
c2882,51,51,76,47,64,33
c2883,30,30,36,46,64,10
c2884,1,1,16,26,84,15
c2885,3,3,10,1,54,9
c2886,38,38,27,35,91,23
c2887,17,17,43,102,85,21
c2888,50,50,77,28,146,31
c2889,15,15,56,109,66,8
c2890,16,16,44,17,114,42
c2891,11,11,19,23,66,15
c2892,33,33,83,45,170,24
c2893,18,18,28,16,73,12
c2894,15,15,19,13,78,12
c2895,11,11,26,33,45,11
c2896,5,5,39,3,109,14
c2897,32,32,26,17,124,49
c2898,24,24,83,55,76,28
c2899,12,12,24,9,84,16
c2900,23,23,14,13,131,40
c2901,34,34,35,49,94,17
c2902,12,12,6,3,95,50
c2903,17,17,50,25,34,10
c2904,8,8,38,42,110,8
c2905,21,21,23,28,14,16
c2906,67,67,133,107,84,28
c2907,11,11,0,2,44,10
c2908,51,51,78,49,116,16
c2909,9,9,24,26,107,24
c2910,18,18,39,43,110,26
c2911,21,21,26,4,146,24
c2912,26,26,48,27,75,16
c2913,6,6,25,10,50,9
c2914,6,6,21,5,118,13
c2915,35,35,24,22,48,27
c2916,43,43,102,4,102,13
c2917,34,34,61,81,67,15
c2918,13,13,6,8,63,21
c2919,23,23,62,18,195,80
c2920,35,35,60,51,145,13
c2921,17,17,6,46,62,25
c2922,17,17,28,14,68,22
c2923,17,17,36,63,87,23
c2924,23,23,63,43,93,20
c2925,11,11,50,13,60,8
c2926,13,13,17,6,70,5
c2927,24,24,10,29,88,8
c2928,15,15,67,28,90,25
c2929,59,59,88,71,196,32
c2930,18,18,23,23,78,22
c2931,34,34,59,50,2,0
c2932,6,6,8,1,55,9
c2933,33,33,43,44,66,28
c2934,40,40,50,48,55,21
c2935,14,14,42,47,50,8
c2936,22,22,68,34,121,82
c2937,7,7,35,5,70,13
c2938,5,5,19,3,64,28
c2939,20,20,7,5,89,36
c2940,34,34,51,64,66,8
c2941,34,34,30,41,118,12
c2942,35,35,31,128,4,1
c2943,17,17,52,40,50,16
c2944,19,19,26,4,38,10
c2945,38,38,58,50,101,9
c2946,21,21,50,57,61,8
c2947,37,37,105,74,158,28
c2948,24,24,33,21,146,50
c2949,20,20,53,12,92,24
c2950,36,36,82,23,160,36
c2951,24,24,15,14,26,10
c2952,53,53,130,81,188,72
c2953,73,73,55,53,135,39
c2954,23,23,44,46,64,24
c2955,8,8,15,8,72,17
c2956,38,38,42,23,115,21
c2957,21,21,66,46,226,24
c2958,49,49,28,27,64,9
c2959,19,19,0,42,39,5
c2960,31,31,65,6,111,12
c2961,32,32,74,18,178,28
c2962,32,32,90,88,116,42
c2963,12,12,51,7,104,32
c2964,41,41,49,52,66,12
c2965,40,40,115,75,87,27
c2966,56,56,85,59,228,66
c2967,36,36,42,52,79,26
c2968,17,17,9,12,50,8
c2969,24,24,81,45,56,17
c2970,22,22,40,28,115,39
c2971,23,23,33,13,124,25
c2972,39,39,31,7,130,24
c2973,42,42,58,132,110,16
c2974,55,55,78,31,150,25
c2975,9,9,25,20,138,9
c2976,24,24,31,50,52,20
c2977,3,3,12,8,132,13
c2978,26,26,29,29,68,30
c2979,15,15,26,13,46,20
c2980,16,16,41,8,72,14
c2981,38,38,42,12,66,21
c2982,7,7,25,0,46,11
c2983,54,54,39,26,120,28
c2984,17,17,35,65,98,28
c2985,27,27,75,18,145,30
c2986,13,13,54,26,60,27
c2987,25,25,52,31,119,61
c2988,6,6,4,10,55,8
c2989,32,32,48,40,48,19
c2990,24,24,9,16,72,11
c2991,33,33,40,12,51,10
c2992,65,65,107,126,226,78
c2993,2,2,35,4,112,17
c2994,22,22,24,34,48,4
c2995,36,36,31,60,47,12
c2996,22,22,44,78,48,9
c2997,14,14,55,29,116,52
c2998,22,22,24,7,123,52
c2999,18,18,8,23,34,6
c3000,14,14,76,18,47,27
c3001,15,15,8,4,92,26
c3002,20,20,36,32,114,39
c3003,10,10,21,2,88,9
c3004,10,10,12,5,126,8
c3005,21,21,58,17,82,57
c3006,43,43,36,60,104,12
c3007,37,37,90,4,197,35
c3008,13,13,32,4,93,3
c3009,36,36,46,4,63,38
c3010,43,43,72,72,91,14
c3011,10,10,15,11,88,30
c3012,44,44,69,88,112,23
c3013,29,29,4,3,161,28
c3014,16,16,50,9,106,32
c3015,17,17,61,9,96,17
c3016,46,46,52,54,156,21
c3017,74,74,139,120,248,62
c3018,34,34,40,56,82,21
c3019,1,1,34,20,60,10
c3020,98,98,111,99,195,108
c3021,93,93,76,114,80,8
c3022,44,44,24,31,158,31
c3023,7,7,25,13,75,11
c3024,51,51,38,79,152,39
c3025,23,23,98,68,177,31
c3026,18,18,34,2,151,62
c3027,28,28,23,64,65,37
c3028,15,15,38,41,71,24
c3029,23,23,15,25,66,11
c3030,16,16,82,97,45,21
c3031,16,16,43,64,65,16
c3032,20,20,26,16,115,21
c3033,11,11,27,7,126,46
c3034,28,28,42,63,62,19
c3035,11,11,32,3,128,28
c3036,28,28,44,34,82,27
c3037,32,32,64,40,125,30
c3038,5,5,52,29,82,8
c3039,9,9,12,5,39,21
c3040,30,30,34,35,74,10
c3041,16,16,31,16,77,9
c3042,13,13,36,12,38,10
c3043,14,14,23,3,128,11
c3044,20,20,36,76,84,24
c3045,19,19,55,7,76,17
c3046,25,25,29,38,69,17
c3047,16,16,18,9,44,13
c3048,51,51,90,107,171,48
c3049,16,16,55,3,126,45
c3050,24,24,43,34,86,26
c3051,44,44,47,12,102,15
c3052,38,38,57,21,83,48
c3053,16,16,65,7,124,23
c3054,17,17,81,11,150,42
c3055,0,0,7,18,177,18
c3056,19,19,20,25,86,9
c3057,24,24,29,36,48,10
c3058,13,13,31,10,98,32
c3059,39,39,46,55,86,20
c3060,13,13,16,0,58,13
c3061,18,18,74,93,119,20
c3062,21,21,53,32,74,25
c3063,32,32,55,22,92,18
c3064,24,24,37,12,73,35
c3065,11,11,53,15,146,22
c3066,36,36,13,48,98,27
c3067,15,15,27,7,70,19
c3068,44,44,182,207,188,51
c3069,34,34,22,17,68,14
c3070,27,27,48,8,88,16
c3071,9,9,35,23,68,10
c3072,37,37,25,45,60,15
c3073,11,11,20,24,76,20
c3074,37,37,26,7,163,6
c3075,18,18,5,13,63,10
c3076,19,19,30,26,84,23
c3077,32,32,40,64,58,34
c3078,24,24,38,14,163,34
c3079,22,22,26,37,38,5
c3080,19,19,32,18,163,29
c3081,51,51,102,155,138,23
c3082,23,23,16,2,114,27
c3083,119,119,117,51,87,63
c3084,16,16,66,35,80,12
c3085,24,24,55,56,47,6
c3086,31,31,46,49,73,35
c3087,40,40,40,53,95,16
c3088,32,32,47,50,88,27
c3089,65,65,15,71,92,0
c3090,32,32,66,31,96,43
c3091,23,23,61,21,79,18
c3092,57,57,77,102,184,22
c3093,21,21,27,45,22,11
c3094,19,19,22,23,71,27
c3095,20,20,30,35,103,24
c3096,24,24,28,18,52,9
c3097,15,15,33,67,43,12
c3098,26,26,29,33,92,15
c3099,19,19,16,20,42,19
c3100,24,24,8,7,22,2
c3101,26,26,0,8,30,26
c3102,35,35,79,49,44,15
c3103,14,14,71,31,306,88
c3104,30,30,47,43,66,15
c3105,6,6,19,20,74,15
c3106,35,35,77,27,92,23
c3107,12,12,9,6,124,14
c3108,28,28,32,27,36,8
c3109,17,17,34,54,44,17
c3110,25,25,27,65,80,13
c3111,10,10,37,47,24,10
c3112,41,41,48,40,92,32
c3113,21,21,24,3,74,14
c3114,32,32,45,33,88,12
c3115,40,40,84,94,96,26
c3116,43,43,78,7,156,64
c3117,17,17,35,43,68,14
c3118,37,37,18,29,50,17
c3119,8,8,29,0,86,10
c3120,15,15,23,41,64,9
c3121,11,11,33,40,68,14
c3122,29,29,32,10,141,19
c3123,7,7,15,5,41,10
c3124,59,59,68,31,102,15
c3125,10,10,42,40,58,13
c3126,26,26,98,19,151,15
c3127,17,17,40,52,106,10
c3128,20,20,24,41,86,34
c3129,25,25,43,13,105,24
c3130,58,58,79,51,127,14
c3131,27,27,46,76,99,19
c3132,37,37,43,16,82,26
c3133,19,19,26,11,48,3
c3134,49,49,69,23,68,24
c3135,23,23,52,95,48,17
c3136,29,29,38,8,36,18
c3137,17,17,47,1,76,21
c3138,15,15,34,41,66,12
c3139,24,24,22,39,133,39
c3140,13,13,30,9,82,24
c3141,10,10,41,10,78,11
c3142,41,41,71,39,196,71
c3143,22,22,44,16,112,17
c3144,19,19,48,12,151,17
c3145,14,14,17,13,108,20
c3146,41,41,65,63,152,13
c3147,20,20,22,35,40,12
c3148,14,14,2,42,60,14
c3149,3,3,31,12,130,25
c3150,13,13,11,7,38,21
c3151,4,4,16,5,108,15
c3152,25,25,42,35,54,11
c3153,6,6,14,16,89,19
c3154,22,22,44,35,115,15
c3155,16,16,13,5,167,26
c3156,10,10,39,8,254,56
c3157,38,38,68,55,97,47
c3158,18,18,22,42,54,12
c3159,39,39,40,43,79,17
c3160,13,13,19,9,90,21
c3161,17,17,22,4,88,17
c3162,4,4,16,3,93,9
c3163,29,29,26,15,134,21
c3164,43,43,67,30,145,28
c3165,6,6,17,1,107,7
c3166,15,15,12,7,61,17
c3167,46,46,62,71,65,27
c3168,5,5,6,2,66,17
c3169,15,15,23,5,113,11
c3170,5,5,3,2,112,27
c3171,28,28,13,36,62,11
c3172,40,40,80,24,122,55
c3173,12,12,43,11,37,18
c3174,19,19,64,110,69,15
c3175,19,19,96,16,321,124
c3176,56,56,112,69,66,31
c3177,31,31,43,38,85,26
c3178,19,19,38,33,72,23
c3179,36,36,37,11,102,26
c3180,62,62,100,120,74,17
c3181,36,36,46,21,75,12
c3182,33,33,16,14,56,16
c3183,42,42,39,22,81,18
c3184,32,32,45,45,75,21
c3185,35,35,12,50,32,19
c3186,11,11,21,2,84,9
c3187,40,40,58,40,114,28
c3188,37,37,53,40,63,18
c3189,9,9,40,14,54,9
c3190,32,32,93,122,86,29
c3191,7,7,32,45,50,19
c3192,20,20,30,36,40,12
c3193,26,26,32,31,44,10
c3194,4,4,32,11,180,15
c3195,13,13,37,18,131,32
c3196,33,33,46,58,52,18
c3197,22,22,31,59,78,50
c3198,44,44,61,20,206,25
c3199,34,34,45,66,118,11
c3200,14,14,65,83,72,26
c3201,21,21,58,43,101,25
c3202,7,7,22,13,125,13
c3203,27,27,81,12,116,61
c3204,34,34,74,26,151,24
c3205,12,12,68,166,68,13
c3206,68,68,35,9,167,52
c3207,40,40,46,33,32,18
c3208,5,5,20,5,89,98
c3209,8,8,79,4,194,77
c3210,4,4,6,7,86,0
c3211,17,17,21,3,135,20
c3212,30,30,5,26,22,10
c3213,24,24,31,41,84,12
c3214,27,27,50,61,83,20
c3215,42,42,64,10,162,31
c3216,2,2,25,74,20,9
c3217,30,30,62,31,119,48
c3218,24,24,41,61,151,18
c3219,4,4,31,11,72,13
c3220,15,15,33,60,123,40
c3221,17,17,17,26,20,9
c3222,10,10,25,40,33,6
c3223,26,26,31,50,38,29
c3224,19,19,76,15,191,52
c3225,57,57,105,110,149,58
c3226,45,45,24,30,130,32
c3227,37,37,35,32,84,44
c3228,29,29,23,45,78,22
c3229,27,27,4,53,94,21
c3230,78,78,78,344,134,30
c3231,74,74,71,56,187,32
c3232,11,11,9,7,52,23
c3233,15,15,31,9,119,36
c3234,59,59,55,68,92,27
c3235,49,49,72,60,136,34
c3236,16,16,67,33,104,14
c3237,85,85,98,114,149,25
c3238,17,17,20,4,64,19
c3239,27,27,60,73,26,3
c3240,41,41,60,119,62,16
c3241,10,10,15,26,49,5
c3242,14,14,43,10,60,32
c3243,6,6,20,5,74,11
c3244,21,21,30,35,68,21
c3245,21,21,37,66,80,10
c3246,54,54,53,37,58,23
c3247,77,77,109,54,173,37
c3248,0,0,51,70,90,20
c3249,21,21,38,29,36,7
c3250,11,11,70,67,34,10
c3251,34,34,53,17,99,25
c3252,27,27,42,17,58,28
c3253,35,35,61,21,54,9
c3254,38,38,49,27,191,31
c3255,21,21,49,7,34,8
c3256,27,27,19,24,100,22
c3257,10,10,31,73,82,14
c3258,54,54,108,84,116,22
c3259,20,20,48,8,248,40
c3260,7,7,13,1,144,25
c3261,28,28,111,8,154,55
c3262,32,32,42,24,94,20
c3263,24,24,42,19,60,12
c3264,0,0,21,9,58,9
c3265,6,6,16,14,101,15
c3266,17,17,15,10,70,9
c3267,29,29,28,21,96,23
c3268,8,8,44,47,50,11
c3269,13,13,21,2,63,25
c3270,69,69,97,48,186,37
c3271,8,8,30,14,47,15
c3272,32,32,60,32,63,19
c3273,11,11,32,6,94,26
c3274,19,19,46,18,138,38
c3275,32,32,74,37,82,17
c3276,10,10,20,10,108,25
c3277,12,12,40,52,32,11
c3278,3,3,25,11,30,9
c3279,69,69,108,14,54,6
c3280,23,23,55,44,42,14
c3281,20,20,70,107,61,18
c3282,33,33,137,188,134,42
c3283,14,14,82,18,72,8
c3284,9,9,32,3,92,12
c3285,24,24,47,67,70,45
c3286,24,24,99,35,171,37
c3287,0,0,6,10,77,15
c3288,26,26,43,27,65,19
c3289,26,26,51,58,58,13
c3290,30,30,58,26,62,18
c3291,7,7,48,3,115,30
c3292,10,10,19,7,103,17
c3293,26,26,66,29,70,18
c3294,2,2,6,3,82,11
c3295,7,7,54,31,94,30
c3296,67,67,91,87,142,88
c3297,30,30,48,63,54,12
c3298,6,6,8,6,131,21
c3299,45,45,85,124,136,30
c3300,17,17,14,2,99,12
c3301,21,21,59,7,78,26
c3302,22,22,24,4,135,33
c3303,21,21,48,16,117,26
c3304,16,16,38,6,69,27
c3305,48,48,81,90,113,39
c3306,56,56,133,29,224,70
c3307,4,4,54,4,29,39
c3308,18,18,28,37,56,2
c3309,28,28,49,31,76,10
c3310,33,33,40,61,44,8
c3311,23,23,46,41,120,21
c3312,24,24,58,70,86,14
c3313,73,73,62,82,164,34
c3314,22,22,63,28,55,16
c3315,9,9,19,6,88,32
c3316,43,43,33,48,60,0
c3317,45,45,119,104,145,20
c3318,13,13,8,11,64,16
c3319,7,7,21,6,72,15
c3320,51,51,99,42,66,17
c3321,11,11,41,17,52,20
c3322,22,22,37,43,50,9
c3323,6,6,5,4,89,18
c3324,16,16,28,2,47,22
c3325,26,26,23,29,108,19
c3326,16,16,55,6,153,36
c3327,16,16,42,6,49,10
c3328,31,31,55,16,98,7
c3329,23,23,66,16,255,85
c3330,22,22,45,11,108,19
c3331,12,12,8,7,44,6
c3332,26,26,43,7,172,40
c3333,38,38,104,85,148,37
c3334,12,12,33,3,194,70
c3335,33,33,60,48,71,28
c3336,36,36,46,42,42,10
c3337,15,15,32,6,128,9
c3338,10,10,24,37,102,25
c3339,43,43,79,159,108,35
c3340,30,30,34,48,61,22
c3341,7,7,6,2,44,18
c3342,7,7,30,0,54,9
c3343,23,23,40,52,80,11
c3344,61,61,115,119,131,45
c3345,19,19,40,10,82,21
c3346,20,20,64,66,22,17
c3347,32,32,36,30,70,26
c3348,14,14,40,6,174,28
c3349,82,82,78,122,136,14
c3350,12,12,36,10,54,14
c3351,24,24,46,16,95,29
c3352,28,28,44,30,62,16
c3353,34,34,29,16,41,18
c3354,22,22,48,66,91,47
c3355,12,12,38,142,64,17
c3356,36,36,26,30,128,24
c3357,24,24,48,7,90,17
c3358,29,29,24,3,98,30
c3359,15,15,27,36,76,5
c3360,24,24,63,23,112,20
c3361,13,13,28,46,32,13
c3362,30,30,33,80,52,20
c3363,45,45,63,21,135,25
c3364,4,4,35,14,154,18
c3365,26,26,43,63,71,10
c3366,18,18,26,21,99,48
c3367,58,58,43,33,28,17
c3368,51,51,58,142,80,13
c3369,13,13,27,53,42,14
c3370,7,7,34,7,44,14
c3371,35,35,83,181,196,27
c3372,12,12,58,44,53,8
c3373,39,39,64,53,59,23
c3374,36,36,31,9,172,32
c3375,15,15,22,9,71,17
c3376,15,15,10,22,90,16
c3377,14,14,18,2,52,13
c3378,4,4,17,14,37,8
c3379,5,5,7,2,102,40
c3380,32,32,87,57,95,18
c3381,19,19,28,10,52,23
c3382,7,7,19,14,57,14
c3383,15,15,11,19,101,19
c3384,46,46,40,66,92,0
c3385,38,38,78,52,145,29
c3386,38,38,36,32,90,17
c3387,45,45,22,47,70,13
c3388,11,11,40,38,85,20
c3389,47,47,69,113,94,16
c3390,19,19,0,4,56,5
c3391,6,6,7,4,116,9
c3392,36,36,79,57,129,26
c3393,29,29,103,42,238,86
c3394,15,15,46,25,102,27
c3395,16,16,45,31,104,22
c3396,8,8,30,44,62,20
c3397,33,33,31,51,34,12
c3398,18,18,37,0,6,2
c3399,10,10,73,58,108,15
c3400,36,36,20,38,63,11
c3401,22,22,40,45,62,18
c3402,20,20,32,49,35,6
c3403,20,20,24,1,29,3
c3404,9,9,26,6,101,23
c3405,24,24,41,18,50,12
c3406,24,24,47,46,24,16
c3407,8,8,36,9,109,36
c3408,13,13,84,71,60,24
c3409,31,31,33,41,24,18
c3410,34,34,93,23,304,51
c3411,16,16,64,42,78,21
c3412,13,13,61,7,104,36
c3413,39,39,36,16,58,20
c3414,121,121,200,85,187,63
c3415,21,21,77,43,116,18
c3416,17,17,70,55,62,5
c3417,19,19,56,45,63,19
c3418,24,24,48,32,76,15
c3419,23,23,80,14,74,27
c3420,33,33,49,26,196,81
c3421,50,50,41,41,60,11
c3422,10,10,27,7,110,27
c3423,23,23,36,15,100,17
c3424,31,31,37,26,49,16
c3425,36,36,55,27,101,34
c3426,27,27,38,22,90,25
c3427,25,25,64,29,144,79
c3428,19,19,33,38,91,23
c3429,18,18,41,28,106,17
c3430,22,22,34,32,104,44
c3431,40,40,58,17,116,19
c3432,22,22,30,14,76,9
c3433,11,11,36,3,82,17
c3434,47,47,54,42,58,20
c3435,17,17,20,3,46,8
c3436,28,28,17,40,72,21
c3437,17,17,33,6,95,19
c3438,19,19,28,29,20,14
c3439,1,1,18,20,46,8
c3440,35,35,43,20,101,21
c3441,5,5,6,5,47,14
c3442,24,24,39,55,70,12
c3443,7,7,19,34,96,10
c3444,35,35,95,35,124,22
c3445,59,59,122,48,232,63
c3446,16,16,11,14,58,42
c3447,26,26,38,2,71,12
c3448,40,40,112,73,106,43
c3449,21,21,43,24,40,15
c3450,7,7,46,2,84,19
c3451,11,11,62,35,114,35
c3452,19,19,110,8,125,46
c3453,43,43,44,35,92,13
c3454,23,23,30,19,70,21
c3455,42,42,104,56,88,10
c3456,17,17,2,13,62,3
c3457,20,20,31,5,111,14
c3458,30,30,47,18,91,17
c3459,22,22,58,12,155,40
c3460,43,43,54,45,176,13
c3461,39,39,50,15,118,21
c3462,35,35,24,3,36,16
c3463,32,32,38,91,90,18
c3464,11,11,24,24,58,11
c3465,23,23,47,6,72,23
c3466,15,15,48,2,160,21
c3467,30,30,29,53,50,6
c3468,15,15,18,3,46,12
c3469,20,20,63,25,92,13
c3470,19,19,34,12,84,20
c3471,12,12,29,15,72,24
c3472,11,11,43,10,68,31
c3473,15,15,9,4,98,18
c3474,12,12,8,3,62,8
c3475,13,13,36,4,66,13
c3476,24,24,28,128,46,12
c3477,36,36,65,184,104,30
c3478,12,12,20,6,102,10
c3479,51,51,123,167,132,35
c3480,24,24,33,81,46,13
c3481,33,33,33,93,44,8
c3482,27,27,25,41,58,9
c3483,17,17,37,18,84,14
c3484,18,18,39,14,44,14
c3485,16,16,32,14,64,22
c3486,7,7,17,2,36,30
c3487,45,45,48,100,173,23
c3488,8,8,46,88,94,26
c3489,26,26,49,69,71,36
c3490,34,34,34,53,55,14
c3491,36,36,30,10,46,3
c3492,26,26,25,7,81,16
c3493,23,23,55,15,50,28
c3494,43,43,19,37,115,23
c3495,18,18,36,29,58,19
c3496,41,41,22,8,55,16
c3497,43,43,103,258,136,25
c3498,23,23,33,58,50,8
c3499,26,26,59,61,84,28
c3500,22,22,28,3,94,14
c3501,2,2,18,10,68,48
c3502,19,19,14,13,64,31
c3503,10,10,49,34,59,15
c3504,18,18,50,32,39,19
c3505,24,24,27,12,106,35
c3506,16,16,37,22,46,10
c3507,12,12,27,34,36,10
c3508,8,8,25,12,50,13
c3509,36,36,79,27,144,38
c3510,86,86,79,125,228,43
c3511,6,6,40,5,74,26
c3512,42,42,58,29,55,22
c3513,56,56,82,44,58,17
c3514,8,8,91,84,112,38
c3515,16,16,56,49,92,7
c3516,50,50,57,12,102,40
c3517,4,4,28,2,31,19
c3518,37,37,56,7,64,16
c3519,47,47,74,36,125,20
c3520,17,17,38,4,38,14
c3521,14,14,30,13,24,6
c3522,47,47,139,62,194,50
c3523,9,9,31,77,48,14
c3524,25,25,22,5,222,39
c3525,28,28,32,17,59,39
c3526,17,17,29,11,36,27
c3527,22,22,21,60,82,33
c3528,51,51,99,50,120,41
c3529,35,35,34,16,69,28
c3530,6,6,77,4,123,24
c3531,10,10,28,3,46,19
c3532,23,23,80,0,86,36
c3533,19,19,6,32,60,22
c3534,36,36,50,67,56,34
c3535,10,10,46,5,110,38
c3536,24,24,39,13,95,25
c3537,11,11,22,3,42,6
c3538,15,15,0,28,17,9
c3539,31,31,74,79,80,24
c3540,9,9,19,0,110,23
c3541,4,4,16,0,40,9
c3542,22,22,25,7,76,13
c3543,17,17,39,6,46,25
c3544,10,10,24,20,70,21
c3545,20,20,29,15,111,35
c3546,34,34,77,71,104,55
c3547,5,5,7,12,104,17
c3548,36,36,57,27,122,25
c3549,47,47,9,59,176,59
c3550,22,22,42,13,140,31
c3551,15,15,35,20,113,37
c3552,12,12,43,58,69,16
c3553,14,14,18,19,32,12
c3554,26,26,66,6,62,10
c3555,29,29,51,17,78,22
c3556,33,33,68,23,239,41
c3557,57,57,90,94,124,82
c3558,11,11,15,13,42,12
c3559,13,13,24,53,66,10
c3560,11,11,15,13,166,41
c3561,17,17,40,16,13,9
c3562,26,26,26,26,94,7
c3563,14,14,40,33,68,19
c3564,17,17,46,32,91,73
c3565,19,19,33,37,98,17
c3566,14,14,28,7,80,14
c3567,48,48,41,32,104,42
c3568,35,35,31,13,22,45
c3569,37,37,69,35,202,66
c3570,65,65,79,56,63,37
c3571,32,32,38,41,122,19
c3572,9,9,28,13,61,9
c3573,3,3,11,16,54,28
c3574,16,16,33,35,50,10
c3575,22,22,33,33,18,11
c3576,18,18,25,31,83,16
c3577,22,22,53,24,106,26
c3578,13,13,66,83,90,14
c3579,9,9,51,27,78,21
c3580,13,13,18,0,65,25
c3581,55,55,57,33,121,43
c3582,14,14,78,97,77,18
c3583,25,25,26,13,44,5
c3584,30,30,64,50,105,65
c3585,15,15,26,6,90,30
c3586,8,8,23,7,91,13
c3587,15,15,44,43,46,0
c3588,68,68,82,10,140,30
c3589,46,46,90,34,105,38
c3590,31,31,28,13,90,21
c3591,28,28,57,20,118,22
c3592,13,13,36,12,110,33
c3593,5,5,14,6,77,21
c3594,43,43,60,22,214,65
c3595,16,16,14,32,94,15
c3596,22,22,51,63,54,13
c3597,18,18,29,12,66,13
c3598,16,16,45,32,72,25
c3599,31,31,23,40,76,29
c3600,17,17,26,43,20,20
c3601,5,5,18,21,22,14
c3602,53,53,29,28,96,22
c3603,38,38,53,31,112,20
c3604,35,35,36,13,41,13
c3605,37,37,41,41,76,14
c3606,25,25,8,20,55,5
c3607,15,15,32,61,31,9
c3608,76,76,37,0,81,34
c3609,17,17,36,28,46,11
c3610,13,13,40,3,105,28
c3611,0,0,18,5,70,18
c3612,17,17,34,11,88,21
c3613,26,26,22,6,89,18
c3614,34,34,47,37,99,20
c3615,25,25,53,75,60,11
c3616,24,24,24,50,66,15
c3617,66,66,119,55,120,30
c3618,16,16,20,15,42,8
c3619,37,37,65,87,114,29
c3620,10,10,20,3,103,5
c3621,39,39,63,129,120,20
c3622,28,28,28,53,94,9
c3623,19,19,47,22,52,33
c3624,18,18,31,44,24,28
c3625,38,38,99,58,135,29
c3626,28,28,25,47,92,13
c3627,32,32,66,12,148,28
c3628,19,19,38,32,78,20
c3629,20,20,47,35,88,15
c3630,24,24,39,8,97,14
c3631,5,5,44,12,58,4
c3632,29,29,10,78,14,22
c3633,19,19,60,67,63,18
c3634,24,24,37,26,86,38
c3635,11,11,44,9,56,21
c3636,77,77,90,146,110,28
c3637,34,34,37,24,84,20
c3638,29,29,62,66,50,16
c3639,33,33,56,25,46,18
c3640,18,18,23,5,122,16
c3641,6,6,9,6,46,23
c3642,10,10,8,7,162,24
c3643,22,22,10,39,60,18
c3644,9,9,9,22,16,7
c3645,32,32,21,42,56,11
c3646,25,25,46,17,139,29
c3647,19,19,34,42,121,13
c3648,33,33,55,87,90,12
c3649,17,17,52,117,66,15
c3650,28,28,25,18,26,3
c3651,18,18,35,31,44,7
c3652,8,8,30,13,88,23
c3653,53,53,74,57,126,36
c3654,57,57,107,168,162,23
c3655,25,25,33,51,68,25
c3656,25,25,51,54,57,20
c3657,42,42,66,34,73,18
c3658,33,33,60,74,86,9
c3659,34,34,41,67,94,28
c3660,33,33,33,40,35,24
c3661,24,24,30,52,35,14
c3662,4,4,51,49,62,11
c3663,42,42,55,88,68,17
c3664,28,28,31,35,73,15
c3665,14,14,35,11,45,9
c3666,13,13,48,12,162,21
c3667,1,1,15,10,72,11
c3668,11,11,15,14,46,6
c3669,10,10,21,29,125,64
c3670,7,7,14,16,124,19
c3671,8,8,21,8,62,33
c3672,24,24,14,21,70,7
c3673,62,62,113,87,153,40
c3674,18,18,71,84,92,3
c3675,16,16,74,58,107,18
c3676,19,19,32,28,58,32
c3677,14,14,33,12,32,10
c3678,25,25,72,11,209,57
c3679,13,13,77,86,38,21
c3680,16,16,33,6,36,21
